"","embryo_time","cell_type"
"5358",630,"ASH"
"5359",585,"ASK"
"5360",520,"ADL"
"5361",230,NA
"5362",620,"AWC"
"5363",170,NA
"5364",410,"ASJ"
"5365",440,"ADL"
"5366",245,NA
"5367",170,NA
"5368",380,"ASI_parent"
"5369",320,"ASE_parent"
"5370",760,"ASJ"
"5371",440,"ASI"
"5372",670,"ASJ"
"5373",275,NA
"5374",420,"ASE"
"5375",550,"ADF"
"5376",410,"ASI"
"5377",750,"AWC_ON"
"5378",550,"ASH"
"5379",380,"AFD"
"5380",620,"AWC"
"5381",325,"ASE_parent"
"5382",260,NA
"5383",640,"ASK"
"5384",700,"ADL"
"5385",330,"ASE_parent"
"5386",400,"ASJ"
"5387",700,"ADL"
"5388",395,"AWB"
"5389",490,"ASJ"
"5390",170,NA
"5391",380,"ASJ"
"5392",320,"ASI_parent"
"5393",320,"Neuroblast_ASJ_AUA"
"5394",160,NA
"5395",260,NA
"5396",640,"AWC"
"5397",620,"ADL"
"5398",335,"ASK_parent"
"5399",340,"ASI_parent"
"5400",190,NA
"5401",345,"Neuroblast_ASJ_AUA"
"5402",520,"ASI"
"5403",620,"AWC"
"5404",175,NA
"5405",405,"ASE"
"5406",440,"AFD"
"5407",175,NA
"5408",400,"ADF_AWB"
"5409",260,"Neuroblast_AFD_RMD"
"5410",370,"ASI_parent"
"5411",245,NA
"5412",620,"ASI"
"5413",385,"ADL"
"5414",640,"ASK"
"5415",265,NA
"5416",170,NA
"5417",440,"ASE"
"5418",235,NA
"5419",700,"ADF"
"5420",195,NA
"5421",780,"ADL"
"5422",190,NA
"5423",420,"ADF"
"5424",260,NA
"5425",350,"ASI_parent"
"5426",195,NA
"5427",325,"ASI_parent"
"5428",700,"AFD"
"5429",380,"ASG_AWA"
"5430",265,NA
"5431",310,"Neuroblast_ASJ_AUA"
"5432",390,"Neuroblast_ADF_AWB"
"5433",170,NA
"5434",700,"ADF"
"5435",165,NA
"5436",195,NA
"5437",700,"ASK"
"5438",620,"AWA"
"5439",630,"ASI"
"5440",440,"ASG"
"5441",550,"ASG"
"5442",390,"ASG_AWA"
"5443",640,"ASK"
"5444",395,"ASJ"
"5445",355,"ASK_parent"
"5446",260,"Neuroblast_AFD_RMD"
"5447",420,"AWB"
"5448",385,"AWA"
"5449",190,NA
"5450",370,"ADL"
"5451",430,"ASK"
"5452",280,NA
"5453",510,"ASG"
"5454",375,"ASI_parent"
"5455",385,"ASH"
"5456",440,"AWA"
"5457",550,"ASH"
"5458",285,"Neuroblast_ASJ_AUA"
"5459",400,"AWC"
"5460",405,"AWC"
"5461",550,"ASK"
"5462",750,"ADL"
"5463",620,"ASI"
"5464",640,"AFD"
"5465",725,"AWC"
"5466",345,"Neuroblast_ASJ_AUA"
"5467",275,NA
"5468",260,NA
"5469",185,NA
"5470",700,"ASJ"
"5471",450,"ADL"
"5472",220,NA
"5473",640,"ASH"
"5474",365,"ASK_parent"
"5475",170,NA
"5476",390,"AFD"
"5477",700,"AFD"
"5478",520,"ADF"
"5479",725,"ADL"
"5480",245,NA
"5481",165,NA
"5482",700,"AWA"
"5483",380,"ASJ"
"5484",490,"ASH"
"5485",620,"ADL"
"5486",550,NA
"5487",420,"AWB"
"5488",425,"ASJ"
"5489",435,"ASJ"
"5490",325,"ASE_parent"
"5491",170,NA
"5492",550,"ADL"
"5493",160,NA
"5494",160,NA
"5495",370,"ASK_parent"
"5496",260,NA
"5497",415,"ASJ"
"5498",700,"ASJ"
"5499",370,"ASH"
"5500",700,"ADL"
"5501",390,"ASG_AWA"
"5502",375,NA
"5503",450,"AWB"
"5504",390,"AFD"
"5505",410,"ASE"
"5506",700,"ASK"
"5507",700,"ADL"
"5508",490,"ASH"
"5509",220,NA
"5510",585,"ASI"
"5511",390,"AUA"
"5512",585,"ASJ"
"5513",245,NA
"5514",640,"ASI"
"5515",500,"ASK"
"5516",270,"Neuroblast_AFD_RMD"
"5517",430,"AWB"
"5518",290,"Neuroblast_ASJ_AUA"
"5519",620,"ADL"
"5520",185,NA
"5521",670,"ASK"
"5522",190,NA
"5523",725,"ASH"
"5524",410,"ASE"
"5525",490,"ADL"
"5526",700,"AFD"
"5527",700,"ASJ"
"5528",435,"ADL"
"5529",550,"ASG"
"5530",350,"ASI_parent"
"5531",320,"Neuroblast_ASJ_AUA"
"5532",325,"ASE_parent"
"5533",330,"ASK_parent"
"5534",620,"ASG"
"5535",245,NA
"5536",550,"ASH"
"5537",450,"ASH"
"5538",630,"ASJ"
"5539",270,NA
"5540",390,"ASH"
"5541",360,"ASK_parent"
"5542",265,"Neuroblast_AFD_RMD"
"5543",300,"Neuroblast_ASJ_AUA"
"5544",750,"ADL"
"5545",410,"AWB"
"5546",160,NA
"5547",395,"AWA"
"5548",260,NA
"5549",625,"AWC"
"5550",380,"ASJ"
"5551",390,"ADF_AWB"
"5552",295,"Neuroblast_AFD_RMD"
"5553",280,"Neuroblast_AFD_RMD"
"5554",775,"AFD"
"5555",550,"ADF"
"5556",200,"Neuroblast_ASE_ASJ_AUA"
"5557",405,"AWC"
"5558",330,"Neuroblast_ASJ_AUA"
"5559",635,"AWA"
"5560",420,"AWB"
"5561",360,"ASI_parent"
"5562",500,"AWA"
"5563",265,NA
"5564",170,NA
"5565",385,NA
"5566",350,"ASE_parent"
"5567",260,"Neuroblast_AFD_RMD"
"5568",725,"ASH"
"5569",490,"ASH"
"5570",450,"ASJ"
"5571",700,"ASH"
"5572",700,"ASH"
"5573",380,"ASH"
"5574",490,"ADL"
"5575",390,"ASE"
"5576",550,"ADL"
"5577",410,"ASJ"
"5578",180,NA
"5579",325,"ASE_parent"
"5580",185,NA
"5581",375,"ASE"
"5582",700,"ADF"
"5583",620,"ASG"
"5584",165,NA
"5585",450,"AWA"
"5586",300,"Neuroblast_ASJ_AUA"
"5587",640,"ASI"
"5588",640,"ASI"
"5589",550,NA
"5590",500,"ASI"
"5591",700,"AWA"
"5592",170,NA
"5593",640,"ASJ"
"5594",755,"ADL"
"5595",170,NA
"5596",750,"ADL"
"5597",165,NA
"5598",700,"ASH"
"5599",165,NA
"5600",700,"ADL"
"5601",200,NA
"5602",640,"ASI"
"5603",260,NA
"5604",175,NA
"5605",245,NA
"5606",390,"ASH"
"5607",620,"ASG"
"5608",275,NA
"5609",300,"Neuroblast_ASJ_AUA"
"5610",700,"ADL"
"5611",700,"AWC"
"5612",425,"AWC"
"5613",440,"ASK"
"5614",620,"ASK"
"5615",450,"ASE"
"5616",450,"ASJ"
"5617",245,NA
"5618",170,NA
"5619",700,"ADL"
"5620",390,"AWB"
"5621",640,"AWB"
"5622",420,"ASE"
"5623",630,"AWB"
"5624",360,"Neuroblast_ASG_AWA"
"5625",550,"ADL"
"5626",750,"ASJ"
"5627",270,"ASI_parent"
"5628",285,NA
"5629",450,"ADL"
"5630",630,"ASG"
"5631",390,"ASJ"
"5632",260,"Neuroblast_AFD_RMD"
"5633",205,NA
"5634",290,"ASI_parent"
"5635",300,"Neuroblast_ASJ_AUA"
"5636",490,"ADF"
"5637",725,"ASJ"
"5638",265,"Neuroblast_AFD_RMD"
"5639",430,"AWC"
"5640",340,"ASI_parent"
"5641",260,NA
"5642",260,NA
"5643",390,NA
"5644",210,NA
"5645",265,NA
"5646",640,"ASG"
"5647",550,"AWA"
"5648",190,NA
"5649",490,"AWA"
"5650",330,"Neuroblast_ASJ_AUA"
"5651",620,"AWB"
"5652",190,NA
"5653",365,"ASK_parent"
"5654",700,"ASH"
"5655",165,NA
"5656",585,"AWA"
"5657",750,"ADL"
"5658",275,NA
"5659",640,"ADL"
"5660",270,NA
"5661",180,NA
"5662",390,"ASH"
"5663",270,NA
"5664",640,"AWC"
"5665",365,"ASI_parent"
"5666",380,"ASG_AWA"
"5667",585,"ASH"
"5668",550,"AFD"
"5669",380,"ASI_parent"
"5670",625,"AWB"
"5671",390,"AUA"
"5672",490,"AWB"
"5673",620,"AWB"
"5674",350,"ASG_AWA"
"5675",530,"AWC"
"5676",530,"ASI"
"5677",640,"ASG"
"5678",620,"ASK"
"5679",400,"ADF_AWB"
"5680",700,"ASH"
"5681",635,"ASG"
"5682",620,"ADL"
"5683",585,"AFD"
"5684",640,"ASK"
"5685",630,"ASI"
"5686",725,"AFD"
"5687",635,"ASH"
"5688",700,"ADL"
"5689",625,"AWB"
"5690",520,"AWC"
"5691",630,"ADL"
"5692",700,"ASJ"
"5693",450,"ASK"
"5694",700,"AWC"
"5695",700,"AWC"
"5696",390,"AUA"
"5697",425,"ASH"
"5698",620,"ASJ"
"5699",435,"ASH"
"5700",630,"AFD"
"5701",375,"ASH"
"5702",550,"AFD"
"5703",360,"ASG_AWA"
"5704",725,"ADL"
"5705",450,"AWB"
"5706",700,"AWA"
"5707",725,"AWC_ON"
"5708",700,"AWC"
"5709",700,"AFD"
"5710",550,"ADF"
"5711",450,"AWB"
"5712",490,"ASH"
"5713",750,"AFD"
"5714",550,"AWA"
"5715",395,"AWA"
"5716",700,"AWA"
"5717",730,"ADL"
"5718",640,"ADF"
"5719",620,"ASG"
"5720",640,"ADL"
"5721",640,"ASK"
"5722",450,"AWB"
"5723",550,"ASK"
"5724",530,"ASI"
"5725",700,"ASH"
"5726",670,"AWA"
"5727",635,"ASG"
"5728",640,"ADF"
"5729",760,"ADL"
"5730",370,"AUA"
"5731",415,"AWB"
"5732",470,"ASK"
"5733",585,"AWA"
"5734",700,"AWC"
"5735",435,"AWB"
"5736",550,"ASK"
"5737",425,"AWA"
"5738",620,"ASG"
"5739",725,"AWC_ON"
"5740",700,"AWC"
"5741",490,"AWA"
"5742",550,"ASJ"
"5743",700,"AWA"
"5744",700,"ASJ"
"5745",700,"AWA"
"5746",700,"ASJ"
"5747",625,"AWB"
"5748",670,"ASK"
"5749",640,"ASG"
"5750",450,"ASK"
"5751",700,"ASJ"
"5752",700,"AWA"
"5753",640,"ADL"
"5754",585,"ASJ"
"5755",420,"AWA"
"5756",550,"AWA"
"5757",700,"ASH"
"5758",470,"ASH"
"5759",700,"AFD"
"5760",360,"AUA"
"5761",490,"ASK"
"5762",630,"ASI"
"5763",550,"ASK"
"5764",510,"ASK"
"5765",640,"ADL"
"5766",640,"ASJ"
"5767",450,"AWB"
"5768",410,"ASH"
"5769",640,"ASI"
"5770",550,"AFD"
"5771",550,"ASI"
"5772",700,"AWC"
"5773",550,"ASH"
"5774",350,"ASI_parent"
"5775",465,NA
"5776",490,"ASI"
"5777",620,"AWA"
"5778",490,"ASI"
"5779",700,"AWC"
"5780",635,"AWC"
"5781",630,"AWB"
"5782",510,"ASG"
"5783",670,"ADF"
"5784",450,"ASK"
"5785",450,"ASI"
"5786",620,"ADF"
"5787",625,"AWA"
"5788",450,"AWB"
"5789",640,"ADL"
"5790",700,"AWA"
"5791",565,"ASI"
"5792",585,"AFD"
"5793",500,"ASK"
"5794",640,"ASJ"
"5795",620,"AWC"
"5796",470,"AWC"
"5797",550,"ASH"
"5798",440,"ASH"
"5799",620,"AWA"
"5800",640,"ASH"
"5801",450,"ASK"
"5802",465,NA
"5803",620,"ASG"
"5804",550,"AWA"
"5805",550,"ASG"
"5806",700,"AFD"
"5807",630,"ASJ"
"5808",630,"AFD"
"5809",640,"ASG"
"5810",630,"AFD"
"5811",390,"AWA"
"5812",390,"ASG"
"5813",620,"AWB"
"5814",755,"ADL"
"5815",550,"ASH"
"5816",700,"ASH"
"5817",620,"AWB"
"5818",550,"ASG"
"5819",640,"ASI"
"5820",385,"AWA"
"5821",640,"AWB"
"5822",725,"ASH"
"5823",640,"ASI"
"5824",620,"AWC"
"5825",450,"AWB"
"5826",640,"AWC"
"5827",625,"ASI"
"5828",640,"AWB"
"5829",640,"ASH"
"5830",640,"ASI"
"5831",550,"AWC"
"5832",725,"ASH"
"5833",700,"ADL"
"5834",700,"AWA"
"5835",700,"AFD"
"5836",450,"AWB"
"5837",440,"AWA"
"5838",400,"ASJ"
"5839",500,"AWB"
"5840",640,"ADL"
"5841",385,"ASI_parent"
"5842",630,"ASH"
"5843",700,"AFD"
"5844",550,"ASK"
"5845",640,"ASK"
"5846",490,"ASH"
"5847",620,"ASI"
"5848",670,"ASK"
"5849",640,"ASG"
"5850",620,"AWC"
"5851",415,"ASI"
"5852",450,"AWB"
"5853",700,"AWA"
"5854",700,"ASH"
"5855",670,"ASK"
"5856",700,"ASH"
"5857",450,"ASG"
"5858",640,"ASG"
"5859",620,"ASG"
"5860",760,"ADL"
"5861",640,"ASH"
"5862",630,"AFD"
"5863",635,"ASG"
"5864",585,"AWC"
"5865",420,"AWA"
"5866",585,"ASG"
"5867",550,"AWB"
"5868",550,"AWA"
"5869",620,"AWC"
"5870",750,"ADL"
"5871",630,"ASK"
"5872",700,"ASH"
"5873",510,"AWB"
"5874",670,"AFD"
"5875",420,"AUA"
"5876",585,"AFD"
"5877",435,"AWB"
"5878",700,"AWA"
"5879",700,"ADF"
"5880",670,"ADF"
"5881",440,"AWA"
"5882",585,"ASK"
"5883",500,"ASJ"
"5884",670,"ADF"
"5885",390,"AWA"
"5886",640,"ASG"
"5887",450,"AWB"
"5888",550,"AWB"
"5889",620,"ASG"
"5890",550,"AWA"
"5891",375,NA
"5892",490,"ASG"
"5893",640,"AWC"
"5894",550,"AWA"
"5895",620,"AWB"
"5896",700,"AWA"
"5897",450,"ASK"
"5898",760,"ADL"
"5899",620,"AWA"
"5900",620,"ASG"
"5901",350,"ASG_AWA"
"5902",700,"ASH"
"5903",640,"AWB"
"5904",520,"AWC"
"5905",585,"ASI"
"5906",450,"ASI"
"5907",635,"AWC"
"5908",390,"AWA"
"5909",550,"AWA"
"5910",355,NA
"5911",270,NA
"5912",360,NA
"5913",450,"AWB"
"5914",390,"ASG_AWA"
"5915",700,"ADL"
"5916",630,"AFD"
"5917",640,"ASK"
"5918",510,"ASK"
"5919",410,"AWA"
"5920",470,"AWB"
"5921",700,"ADL"
"5922",550,"ASK"
"5923",425,"ASG"
"5924",380,"ASH"
"5925",620,"AFD"
"5926",620,"ASK"
"5927",550,"ASK"
"5928",335,"ASI_parent"
"5929",450,"ASI"
"5930",750,"ADL"
"5931",640,"AWC"
"5932",550,"ASH"
"5933",640,"ASJ"
"5934",550,"AWA"
"5935",430,"AWB"
"5936",385,"AWA"
"5937",640,"ASK"
"5938",410,"AWA"
"5939",400,"AUA"
"5940",490,"ASI"
"5941",585,"ASI"
"5942",500,"ASJ"
"5943",390,"AWB"
"5944",405,"ADF_AWB"
"5945",700,"ASJ"
"5946",490,"ASI"
"5947",400,"ASH"
"5948",585,"AFD"
"5949",550,"AFD"
"5950",550,"AFD"
"5951",725,"ASJ"
"5952",550,"ASK"
"5953",365,"ASI_parent"
"5954",435,"ASI"
"5955",550,"ASK"
"5956",490,"ASI"
"5957",450,"AWC"
"5958",410,"ASI"
"5959",410,"ASI"
"5960",370,"ASI_parent"
"5961",620,"AWC"
"5962",640,"ASH"
"5963",700,"ADL"
"5964",700,"AWC"
"5965",700,"ASH"
"5966",620,"AWC"
"5967",620,"ASK"
"5968",385,"AWA"
"5969",425,"AUA"
"5970",550,"ASJ"
"5971",420,"AWB"
"5972",640,"ASI"
"5973",390,"AUA"
"5974",350,"ASG_AWA"
"5975",620,"ASI"
"5976",700,"ASJ"
"5977",620,"ASJ"
"5978",550,"AWB"
"5979",490,"AWB"
"5980",550,"ASG"
"5981",550,"AWA"
"5982",640,"AFD"
"5983",450,"ASI"
"5984",500,"ASK"
"5985",640,"ASG"
"5986",530,"ASJ"
"5987",400,"ASH"
"5988",620,"AWC"
"5989",640,"AFD"
"5990",750,"ADL"
"5991",370,"ASI_parent"
"5992",550,"AUA"
"5993",450,"ASI"
"5994",550,"AWC"
"5995",620,"AWC"
"5996",355,"ASI_parent"
"5997",640,"AWC"
"5998",630,"ASH"
"5999",390,"ASG_AWA"
"6000",420,"AUA"
"6001",700,"AWC"
"6002",670,"ASI"
"6003",550,"AWA"
"6004",640,"ADL"
"6005",700,"ASH"
"6006",450,"ASK"
"6007",550,"AWA"
"6008",700,"ASJ"
"6009",550,"AWA"
"6010",450,"ASI"
"6011",490,"AWB"
"6012",420,"ASH"
"6013",550,"AFD"
"6014",725,"ADL"
"6015",550,"AWC"
"6016",490,"ASG"
"6017",640,"ASI"
"6018",450,"ASI"
"6019",640,"ASG"
"6020",440,"AWA"
"6021",620,"ASG"
"6022",405,"ADF_AWB"
"6023",700,"AWA"
"6024",620,"ASG"
"6025",700,"ASK"
"6026",360,"ASI_parent"
"6027",435,"ASI"
"6028",450,"ASK"
"6029",550,"AWA"
"6030",355,"ASI_parent"
"6031",385,"AWA"
"6032",500,"ASK"
"6033",490,"ASK"
"6034",390,"ASG_AWA"
"6035",490,"ASG"
"6036",620,"ASG"
"6037",385,"ASI_parent"
"6038",640,"ADF"
"6039",450,"ASI"
"6040",550,"AWA"
"6041",385,"AWB"
"6042",750,"ADL"
"6043",490,"ASH"
"6044",375,"ASH"
"6045",450,"AWB"
"6046",625,"ASG"
"6047",630,"ASH"
"6048",370,"ASI_parent"
"6049",550,"ASG"
"6050",700,"AFD"
"6051",410,"ASG_AWA"
"6052",385,"ASH"
"6053",550,"AUA"
"6054",550,"ASG"
"6055",390,"ASG_AWA"
"6056",450,"AWB"
"6057",450,"AWB"
"6058",385,"ASH"
"6059",630,"ASG"
"6060",620,"ASG"
"6061",670,"ASH"
"6062",585,"ASI"
"6063",640,"ASI"
"6064",335,"ASG_AWA"
"6065",400,"ASH"
"6066",355,"AUA"
"6067",640,"ASI"
"6068",450,"AWC"
"6069",440,"ASG"
"6070",500,"ASJ"
"6071",700,"AWC"
"6072",635,"AWB"
"6073",670,"AWC"
"6074",630,"ADF"
"6075",425,"AWA"
"6076",440,"ASH"
"6077",360,"ASG_AWA"
"6078",700,"ASJ"
"6079",550,"ASI"
"6080",400,"AUA"
"6081",450,"ASG"
"6082",450,"AWB"
"6083",700,"AWA"
"6084",395,"AWB"
"6085",385,"AWA"
"6086",385,"AWC"
"6087",450,"AWB"
"6088",410,"AWA"
"6089",385,"ASG_AWA"
"6090",700,"AWA"
"6091",500,"ASI"
"6092",435,"ASI"
"6093",510,"AWB"
"6094",450,"AUA"
"6095",640,"AFD"
"6096",440,"ASK"
"6097",640,"ASI"
"6098",440,"ASK"
"6099",390,"AWA"
"6100",415,"ASH"
"6101",395,"ASH"
"6102",440,"ASH"
"6103",470,"ASI"
"6104",390,"AWA"
"6105",550,"AWA"
"6106",380,"ASG_AWA"
"6107",640,"ASI"
"6108",450,"ASK"
"6109",385,"ASJ"
"6110",620,"AWC"
"6111",640,"ASG"
"6112",750,"ASJ"
"6113",620,"ASK"
"6114",620,"ASG"
"6115",585,"AWC"
"6116",550,"ASI"
"6117",550,"ASJ"
"6118",640,"ASJ"
"6119",470,"AWA"
"6120",670,"ASK"
"6121",530,"ASJ"
"6122",640,"ASG"
"6123",450,"ASI"
"6124",390,"AWB"
"6125",670,"ASI"
"6126",700,"AWC"
"6127",410,"ASI"
"6128",640,"ASG"
"6129",620,"AWC"
"6130",510,"AWA"
"6131",725,"ADL"
"6132",490,"ASH"
"6133",585,"ASI"
"6134",585,"AWB"
"6135",635,"ASI"
"6136",400,"ADF_AWB"
"6137",490,"AWB"
"6138",500,"AWA"
"6139",620,"ASG"
"6140",490,"AWC"
"6141",700,"ASH"
"6142",520,"AUA"
"6143",390,"AWB"
"6144",700,"ADF"
"6145",620,"ADF"
"6146",390,"ASH"
"6147",640,"ASG"
"6148",320,"Neuroblast_ADF_AWB"
"6149",730,"ADL"
"6150",450,"ASK"
"6151",640,"ASI"
"6152",725,"AWC_ON"
"6153",750,"ADL"
"6154",640,"ASG"
"6155",420,"AWC"
"6156",620,"AWA"
"6157",630,"AWB"
"6158",620,"ASJ"
"6159",370,"ASG_AWA"
"6160",410,"AWA"
"6161",490,"AWB"
"6162",700,"AFD"
"6163",620,"AWC"
"6164",640,"ASK"
"6165",390,"AWA"
"6166",430,"AWC"
"6167",700,"ASH"
"6168",345,"ASG_AWA"
"6169",640,"ASK"
"6170",725,"AFD"
"6171",450,"AWB"
"6172",450,"ASG"
"6173",415,"ASH"
"6174",670,"ASJ"
"6175",470,"AWB"
"6176",550,"ASH"
"6177",640,"ASK"
"6178",400,"ASH"
"6179",350,"ASG_AWA"
"6180",420,"ASK"
"6181",550,"ASK"
"6182",620,"ASK"
"6183",725,"AWA"
"6184",640,"ASI"
"6185",700,"ASJ"
"6186",700,"ASH"
"6187",450,"AWA"
"6188",700,"AWC"
